,Argument,Debate,Scheme,id,evidence_stance_x,prediction_w_evidence,p_True_w_evidence,p__True_w_evidence,p_False_w_evidence,p__False_w_evidence,p_None_w_evidence,p__None_w_evidence,p_Support_w_evidence,p__Support_w_evidence,p_Refute_w_evidence,p__Refute_w_evidence,targeted_jaccard_sim,evidence_stance_y,prediction_wo_evidence,p_True_wo_evidence,p__True_wo_evidence,p_False_wo_evidence,p__False_wo_evidence,p_None_wo_evidence,p__None_wo_evidence,p_Support_wo_evidence,p__Support_wo_evidence,p_Refute_wo_evidence,p__Refute_wo_evidence,diff_p_None_scaled,diff_p_True_scaled,diff_p_False_scaled
42,Humans are the only ones that set aside stocks of resources for medium term use. This causes continued extraction/exploitation of the Earth in excess of current needs.,Would the world be a better place without humans?,3,43,supports,True,0.0003300506505183,0.5433430671691895,0.0003458901483099,0.3508086502552032,2.585156653367449e-05,0.0432281047105789,1.552043826791305e-08,9.198301427204568e-07,8.604746248863648e-09,1.3383448731474346e-06,0.2222222222222222,supports,"False.
Okay, let's see. The question",0.0002149816427845,0.5524482727050781,0.0001366506330668,0.2821629643440246,2.3196236725198105e-05,0.0713419690728187,2.2254107889807532e-08,2.685159415705129e-06,6.451065903689823e-09,1.7336692508251872e-06,2.6553914035639794e-06,0.00011509375077741638,0.0002092681118630668
43,"While humans and animals must consume to survive, human beings are immoral because they are intelligent enough to survive without killing yet continue
to harm other species.",Would the world be a better place without humans?,1,44,supports,True,0.0003084357886109,0.5533251762390137,0.0002617660502437,0.3252830803394317,3.626629040809348e-05,0.0574158765375614,2.2552171685674693e-08,1.1657779168672278e-06,7.763437004371099e-09,1.1657779168672278e-06,0.2222222222222222,supports,True,0.0002149816427845,0.5524482727050781,0.0001366506330668,0.2821629643440246,2.3196236725198105e-05,0.0713419690728187,2.2254107889807532e-08,2.685159415705129e-06,6.451065903689823e-09,1.7336692508251872e-06,1.3070356865987323e-05,9.34742410723038e-05,0.0001251325166145126
44,The universe probably isn't anthropocentric.,Would the world be a better place without humans?,1,45,insufficient-neutral,False,0.0002930261543951,0.3238625228404999,0.0006552058621309,0.5095072984695435,7.293998351087794e-05,0.0957335829734802,2.2986158754179087e-08,1.133799514718703e-06,1.6109730438529368e-08,1.8118066691386048e-06,0.1111111111111111,insufficient-neutral,"True.
False.
None.
False. The statement",0.0002149816427845,0.5524482727050781,0.0001366506330668,0.2821629643440246,2.3196236725198105e-05,0.0713419690728187,2.2254107889807532e-08,2.685159415705129e-06,6.451065903689823e-09,1.7336692508251872e-06,4.974490068017188e-05,7.80612933556835e-05,0.000518626099648942
45,"""Better"" is a value claim. The post-human universe may not make the same value judgement given that humans are an outcome of the evolving universe.",Would the world be a better place without humans?,1,46,insufficient-neutral,True,0.0002605640620458,0.4674446284770965,0.0002817368949763,0.3815172016620636,4.354461998445913e-05,0.0739604756236076,2.2713232183946275e-08,1.5134793329707463e-06,1.8977615923176927e-08,2.495305579941487e-06,0.4444444444444444,insufficient-neutral,"False.

The question is whether the world would be",0.0002149816427845,0.5524482727050781,0.0001366506330668,0.2821629643440246,2.3196236725198105e-05,0.0713419690728187,2.2254107889807532e-08,2.685159415705129e-06,6.451065903689823e-09,1.7336692508251872e-06,2.03488552761251e-05,4.559222075181543e-05,0.00014510609074866262
46,"Selfishness has been associated with evolutionary advantages for many species, making the universe partially responsible for the selfishness of organisms that develop within it.",Would the world be a better place without humans?,3,47,insufficient-neutral,True,0.0001579705276526,0.3638860881328583,0.0003615981549955,0.5131615996360779,2.3480224626837295e-05,0.053248293697834,1.8171444793324557e-08,1.7825298073148588e-06,9.208839912844269e-09,1.6615005051789922e-06,0.1111111111111111,insufficient-neutral,True,0.0002149816427845,0.5524482727050781,0.0001366506330668,0.2821629643440246,2.3196236725198105e-05,0.0713419690728187,2.2254107889807532e-08,2.685159415705129e-06,6.451065903689823e-09,1.7336692508251872e-06,2.8399448924259105e-07,-0.26519061996864807,0.0002249782653510865
47,The link between evolutionary selection and selfishness has been overturned due to recent findings that evolutionary pressures to cooperate and act selflessly are stronger.,Would the world be a better place without humans?,4,48,refutes,"False.
The given question is not logically connected to",7.895580347394571e-05,0.2044877260923385,0.0004403801285661,0.7026669383049011,1.980779961741064e-05,0.0493349656462669,7.798935719449673e-09,7.386088896055298e-07,4.7860533314292306e-09,9.410122174813296e-07,0.1111111111111111,refutes,True,0.0002149816427845,0.5524482727050781,0.0001366506330668,0.2821629643440246,2.3196236725198105e-05,0.0713419690728187,2.2254107889807532e-08,2.685159415705129e-06,6.451065903689823e-09,1.7336692508251872e-06,-0.14607701878238724,-0.6327323465795083,0.0003037710059995772
48,"Nature causes irreparable damage to itself as well as constant harm, pain, and suffering to other living organisms without any help from humans.
 None of this can be avoided without humans.",Would the world be a better place without humans?,3,49,refutes,True,0.0004114656476303,0.779650092124939,0.000102421901829,0.1354828774929046,1.140199037763523e-05,0.0161811206489801,9.805559031406121e-09,6.741268521182064e-07,3.2209239719804823e-09,6.332835482680821e-07,0.3333333333333333,refutes,True,0.0002149816427845,0.5524482727050781,0.0001366506330668,0.2821629643440246,2.3196236725198105e-05,0.0713419690728187,2.2254107889807532e-08,2.685159415705129e-06,6.451065903689823e-09,1.7336692508251872e-06,-0.5084551639685057,0.00019652625438281753,-0.2504835174899461
49,Whenever human populations expand they take more land away from wild habitats which heavily restricts the freedom of all living organisms in that habitat often leading to many deaths as well.,Would the world be a better place without humans?,0,50,supports,False,0.0001970335288206,0.5782427191734314,0.0001880107301985,0.3243647515773773,1.3942426448920742e-05,0.0369658172130584,7.503338395054016e-09,7.331711913138861e-07,4.376658147009493e-09,1.0920552995230537e-06,0.1111111111111111,supports,True,0.0002149816427845,0.5524482727050781,0.0001366506330668,0.2821629643440246,2.3196236725198105e-05,0.0713419690728187,2.2254107889807532e-08,2.685159415705129e-06,6.451065903689823e-09,1.7336692508251872e-06,-0.39893584402960225,-0.08348672812911469,5.136711648068591e-05
50,"Domesticated animals have no natural freedoms, they are almost entirely stripped away for the purpose of production for humans",Would the world be a better place without humans?,0,51,supports,True,0.0001950169826159,0.5050747394561768,0.0002158641291316,0.3581516444683075,2.3110202164389196e-05,0.0694308578968048,1.3085005967639065e-08,1.4097313396632671e-06,5.990752338647097e-09,1.1964234545303043e-06,0.2222222222222222,supports,True,0.0002149816427845,0.5524482727050781,0.0001366506330668,0.2821629643440246,2.3196236725198105e-05,0.0713419690728187,2.2254107889807532e-08,2.685159415705129e-06,6.451065903689823e-09,1.7336692508251872e-06,-0.0037089878771347884,-0.09286681369633401,7.922432211857178e-05
51,Humans also provide a habitat for billions of living organisms that reside in our bodies. Many of these creatures would go extinct without humans.,Would the world be a better place without humans?,2,52,refutes,"False.
True",0.0002133414818672,0.4010961949825287,0.0003409187193028,0.4763135313987732,1.5454405001946725e-05,0.0361599214375019,2.0909018516590553e-08,1.6545334347028984e-06,1.2583269537458364e-08,2.426213086437201e-06,0.4444444444444444,refutes,True,0.0002149816427845,0.5524482727050781,0.0001366506330668,0.2821629643440246,2.3196236725198105e-05,0.0713419690728187,2.2254107889807532e-08,2.685159415705129e-06,6.451065903689823e-09,1.7336692508251872e-06,-0.3337537814847965,-0.0076293068378126576,0.00020429600341419956
52,"Not all animals suffer or feel pain, and thus cannot feel the effects of a loss of autonomy.",Would the world be a better place without humans?,3,53,insufficient-neutral,"False.
True",0.0002860821550711,0.4091773927211761,0.0004328284994699,0.4709602892398834,2.5791088773985397e-05,0.0459084287285804,3.1401224731553163e-08,2.035958232227131e-06,1.4602924203188651e-08,1.9887952475983184e-06,0.2222222222222222,insufficient-neutral,True,0.0002149816427845,0.5524482727050781,0.0001366506330668,0.2821629643440246,2.3196236725198105e-05,0.0713419690728187,2.2254107889807532e-08,2.685159415705129e-06,6.451065903689823e-09,1.7336692508251872e-06,2.594912240985915e-06,7.111580087830077e-05,0.00029621834482744666
53,"Suffering should be put in the context of the complexity of the nervous system. Animals tend to have less complex nervous systems than human beings,
 which implies that they have a reduced capacity for suffering.",Would the world be a better place without humans?,3,54,insufficient-neutral,False,9.59244425757788e-05,0.2426798492670059,0.0003883854660671,0.659672200679779,2.581771332188509e-05,0.0541491918265819,9.699722802736233e-09,6.363133024933632e-07,5.1314006377367605e-09,9.114767749451858e-07,0.3333333333333333,insufficient-neutral,True,0.0002149816427845,0.5524482727050781,0.0001366506330668,0.2821629643440246,2.3196236725198105e-05,0.0713419690728187,2.2254107889807532e-08,2.685159415705129e-06,6.451065903689823e-09,1.7336692508251872e-06,2.6215374064892506e-06,-0.5538017044928132,0.000251769237425981
54,Scientists studying other creatures are constantly discovering how much more complex other life forms are than previously assumed.,Would the world be a better place without humans?,4,55,insufficient-neutral,"False.
The given question is ""Would the world",0.0001206076049129,0.2778203189373016,0.0004016846651211,0.5612124800682068,3.2715692213969305e-05,0.086064726114273,1.2148098527120512e-08,1.068205278897949e-06,7.225680498379461e-09,1.288501380258822e-06,0.0,insufficient-neutral,"False.
Okay, let's see. The user",0.0002149816427845,0.5524482727050781,0.0001366506330668,0.2821629643440246,2.3196236725198105e-05,0.0713419690728187,2.2254107889807532e-08,2.685159415705129e-06,6.451065903689823e-09,1.7336692508251872e-06,9.519676309436422e-06,-0.4389864950757753,0.0002650702540723262
55,"Many cephalopods, decapods, and other invertebrates feel pain, debunking the previous understanding of their nature.",Would the world be a better place without humans?,0,56,insufficient-neutral,False,6.195213791215792e-05,0.144954428076744,0.000531019992195,0.6915388703346252,5.299047552398406e-05,0.1146683767437934,8.266757944852543e-09,6.515994073197362e-07,5.703891581276821e-09,1.0997822528224788e-06,0.1111111111111111,insufficient-neutral,True,0.0002149816427845,0.5524482727050781,0.0001366506330668,0.2821629643440246,2.3196236725198105e-05,0.0713419690728187,2.2254107889807532e-08,2.685159415705129e-06,6.451065903689823e-09,1.7336692508251872e-06,2.9794929929033798e-05,-0.7118259163445902,0.0003944232573160084
56,All of humanity need not necessarily contribute to a cataclysmic event. It only takes a handful of individuals to use nuclear weapons for most life to be destroyed on the planet.,Would the world be a better place without humans?,3,57,supports,"False.

The question is whether the world would be",0.0001021254356601,0.33697509765625,0.0002669708046596,0.5138256549835205,3.0424989745370112e-05,0.0980653464794159,4.389737906507207e-09,4.879471475760511e-07,3.3395366472177557e-09,8.563739015698957e-07,0.3333333333333333,supports,True,0.0002149816427845,0.5524482727050781,0.0001366506330668,0.2821629643440246,2.3196236725198105e-05,0.0713419690728187,2.2254107889807532e-08,2.685159415705129e-06,6.451065903689823e-09,1.7336692508251872e-06,7.2289207039279235e-06,-0.524957413398912,0.00013033798236060224
57,"Value judgements are only relevant for human beings who assign value, meaning that the Earth cannot be better or worse without human beings to make value judgments about it.",Would the world be a better place without humans?,1,58,refutes,False,0.0001669673074502,0.429063618183136,0.0002710146654862,0.429063618183136,3.1128085538512096e-05,0.0844876393675804,1.0943446149269676e-08,8.96941571681964e-07,7.289906900354026e-09,1.70209614225314e-06,0.4444444444444444,refutes,True,0.0002149816427845,0.5524482727050781,0.0001366506330668,0.2821629643440246,2.3196236725198105e-05,0.0713419690728187,2.2254107889807532e-08,2.685159415705129e-06,6.451065903689823e-09,1.7336692508251872e-06,7.932032806624685e-06,-0.22334155936481562,0.00013438239585886712
58,If the world would be better or worse is subjective as those things aren't intrinsic qualities of something.,Would the world be a better place without humans?,1,59,insufficient-neutral,True,0.000304748158669,0.3188929557800293,0.0007310528308153,0.5509976148605347,3.555384319042787e-05,0.0438370965421199,3.2547802675253485e-08,1.4112639519225922e-06,3.5055361280456054e-08,3.465729832896613e-06,0.5555555555555556,insufficient-neutral,True,0.0002149816427845,0.5524482727050781,0.0001366506330668,0.2821629643440246,2.3196236725198105e-05,0.0713419690728187,2.2254107889807532e-08,2.685159415705129e-06,6.451065903689823e-09,1.7336692508251872e-06,1.2357893121844044e-05,8.978581818719265e-05,0.0005944834342861429
59,"There are general or pragmatic standards for Earthly wellness, like the stability of weather patterns or the preservation of species, that could be adopted without falling into naive subjectivism.",Would the world be a better place without humans?,1,60,insufficient-neutral,"False.
The question is whether the world would be",9.278479410568252e-05,0.3664189875125885,0.0002042501146206,0.5248709917068481,1.2754800991388038e-05,0.048820611089468,6.153027864996829e-09,7.084206572471885e-07,3.179703833566805e-09,7.482413479920069e-07,0.3333333333333333,insufficient-neutral,"False.
The question is subjective and depends on personal",0.0002149816427845,0.5524482727050781,0.0001366506330668,0.2821629643440246,2.3196236725198105e-05,0.0713419690728187,2.2254107889807532e-08,2.685159415705129e-06,6.451065903689823e-09,1.7336692508251872e-06,-0.4501349015147582,-0.5684059675797946,6.760872032823367e-05
60,"If the species making such a judgement does not exist and therefore cannot ascertain a value, it is impossible for the Earth to be better off.",Would the world be a better place without humans?,3,61,refutes,False,0.0002768316480796,0.3059638142585754,0.0006093982956372,0.5716156363487244,3.306282451376319e-05,0.0476599708199501,3.5110794271986385e-08,2.048606120297336e-06,2.0005527900934797e-08,2.3764246179780457e-06,0.4444444444444444,refutes,"False.
Okay, let's see. The question",0.0002149816427845,0.5524482727050781,0.0001366506330668,0.2821629643440246,2.3196236725198105e-05,0.0713419690728187,2.2254107889807532e-08,2.685159415705129e-06,6.451065903689823e-09,1.7336692508251872e-06,9.86681666158009e-06,6.186330476998751e-05,0.0004728122726667816
61,"The point of judging our existence on Earth is for humans to decide whether or not our presence is better than our absence. The question is an internal reflection, not outwardly asking the Earth itself.",Would the world be a better place without humans?,1,62,insufficient-neutral,"False.
The given question is a philosophical and ethical",0.0002734913141466,0.4718398153781891,0.0003099062596447,0.4296150505542755,2.14214942388935e-05,0.0336500518023967,1.0703679720336368e-08,5.447217290566186e-07,1.61310165225359e-08,1.8864698176912496e-06,0.3333333333333333,insufficient-neutral,"True.
True",0.0002149816427845,0.5524482727050781,0.0001366506330668,0.2821629643440246,2.3196236725198105e-05,0.0713419690728187,2.2254107889807532e-08,2.685159415705129e-06,6.451065903689823e-09,1.7336692508251872e-06,-0.07650993164665794,5.852225257209742e-05,0.00017327930530466724
