,Argument,Debate,Scheme,id,prediction_w_evidence,p_True_w_evidence,p__True_w_evidence,p_False_w_evidence,p__False_w_evidence,p_None_w_evidence,p__None_w_evidence,p_Support_w_evidence,p__Support_w_evidence,p_Refute_w_evidence,p__Refute_w_evidence,targeted_jaccard_sim,prediction_wo_evidence,p_True_wo_evidence,p__True_wo_evidence,p_False_wo_evidence,p__False_wo_evidence,p_None_wo_evidence,p__None_wo_evidence,p_Support_wo_evidence,p__Support_wo_evidence,p_Refute_wo_evidence,p__Refute_wo_evidence,evidence_stance,diff_p_None_scaled,diff_p_True_scaled,diff_p_False_scaled
41,The universe would be better without humans because humans are naturally selfish.,Would the world be a better place without humans?,1,42,False. The argument is based on a generalization,8.615754632046446e-05,0.0922945290803909,0.000383126491215,0.4542895853519439,0.0001293378154514,0.2214030623435974,6.431144328189475e-08,8.699006684764754e-06,3.269195758548449e-07,4.684304803959094e-05,0.6666666666666666,False. I believe that humans have a unique capacity,0.0002596170525066,0.1781636178493499,0.0003836890973616,0.2802907228469848,0.0002382380043854,0.2115745395421981,4.205320180972194e-08,2.281499064338277e-06,2.866807449208864e-07,2.3223046810016967e-05,supports,-0.4571067039238252,-0.6681360277045971,-0.0014663073578808962
42,Humans are the only ones that set aside stocks of resources for medium term use. This causes continued extraction/exploitation of the Earth in excess of current needs.,Would the world be a better place without humans?,3,43,False. (I think this is a trick question,0.0002314294688403,0.2222287505865097,0.0003447131311986,0.3780238628387451,0.0001110410667024,0.170388713479042,4.3507302649459234e-08,3.950975951738656e-06,2.2685158285185025e-07,3.132057099719532e-05,0.2222222222222222,False. I believe that humans have a unique capacity,0.0002596170525066,0.1781636178493499,0.0003836890973616,0.2802907228469848,0.0002382380043854,0.2115745395421981,4.205320180972194e-08,2.281499064338277e-06,2.866807449208864e-07,2.3223046810016967e-05,supports,-0.5339069977988576,-0.10857369881581028,-0.1015821570928503
43,"While humans and animals must consume to survive, human beings are immoral because they are intelligent enough to survive without killing yet continue
to harm other species.",Would the world be a better place without humans?,1,44,True,0.0002681710466276,0.3835595250129699,0.000157649628818,0.2762675881385803,6.833605584688485e-05,0.1898757368326187,3.3289424550275726e-08,3.993203790741973e-06,6.07521357665064e-08,1.5011441064416433e-05,0.2222222222222222,False. I believe that humans have a unique capacity,0.0002596170525066,0.1781636178493499,0.0003836890973616,0.2802907228469848,0.0002382380043854,0.2115745395421981,4.205320180972194e-08,2.281499064338277e-06,2.866807449208864e-07,2.3223046810016967e-05,supports,-0.7131605596547186,8.556215460438446e-06,-0.5891214269520244
44,The universe probably isn't anthropocentric.,Would the world be a better place without humans?,1,45,"False. (The argument is about the universe,",0.0002589903888292,0.2354587316513061,0.0003325502329971,0.3269020617008209,0.0001062894370988,0.1618282496929168,9.1229139798088e-08,9.657437658461276e-06,3.171795697198832e-07,4.413528586155735e-05,0.1111111111111111,False. I believe that humans have a unique capacity,0.0002596170525066,0.1781636178493499,0.0003836890973616,0.2802907228469848,0.0002382380043854,0.2115745395421981,4.205320180972194e-08,2.281499064338277e-06,2.866807449208864e-07,2.3223046810016967e-05,insufficient-neutral,-0.5538518828135643,-0.002413800138895124,-0.13328203672231326
45,"""Better"" is a value claim. The post-human universe may not make the same value judgement given that humans are an outcome of the evolving universe.",Would the world be a better place without humans?,1,46,False. (I think this is a trick question,0.0001871301792562,0.2573949694633484,0.0002384100225754,0.3986611068248749,7.800745515851304e-05,0.1825203448534011,3.181290963993888e-08,5.807488378195558e-06,1.929838759906488e-07,4.997345604351722e-05,0.4444444444444444,False. I believe that humans have a unique capacity,0.0002596170525066,0.1781636178493499,0.0003836890973616,0.2802907228469848,0.0002382380043854,0.2115745395421981,4.205320180972194e-08,2.281499064338277e-06,2.866807449208864e-07,2.3223046810016967e-05,insufficient-neutral,-0.6725650243765491,-0.27920690320816743,-0.37863748484175636
46,"Selfishness has been associated with evolutionary advantages for many species, making the universe partially responsible for the selfishness of organisms that develop within it.",Would the world be a better place without humans?,3,47,False. (Note: This is a tricky question,0.0001950912264874,0.1602362841367721,0.0003477877180557,0.3667845129966736,0.0001655717787798,0.2331424206495285,8.224792935607185e-08,9.827514986682218e-06,4.979598315912881e-07,7.233295764308423e-05,0.1111111111111111,False. I believe that humans have a unique capacity,0.0002596170525066,0.1781636178493499,0.0003836890973616,0.2802907228469848,0.0002382380043854,0.2115745395421981,4.205320180972194e-08,2.281499064338277e-06,2.866807449208864e-07,2.3223046810016967e-05,insufficient-neutral,-0.3050152547787763,-0.2485423256916439,-0.09356893264044325
47,The link between evolutionary selection and selfishness has been overturned due to recent findings that evolutionary pressures to cooperate and act selflessly are stronger.,Would the world be a better place without humans?,4,48,False. (Note: This is a philosophical question,0.0001211133494507,0.1237989738583564,0.000331802322762,0.3996279835700989,0.0001438256440451,0.2540189921855926,4.7779256107105545e-08,7.712332262599375e-06,3.037487488199986e-07,5.1684830395970494e-05,0.1111111111111111,False. I believe that humans have a unique capacity,0.0002596170525066,0.1781636178493499,0.0003836890973616,0.2802907228469848,0.0002382380043854,0.2115745395421981,4.205320180972194e-08,2.281499064338277e-06,2.866807449208864e-07,2.3223046810016967e-05,refutes,-0.39629428807491257,-0.5334923176988883,-0.13523129783044208
48,"Nature causes irreparable damage to itself as well as constant harm, pain, and suffering to other living organisms without any help from humans.
 None of this can be avoided without humans.",Would the world be a better place without humans?,3,49,False. The argument is that humans are necessary to,8.641563181299716e-05,0.0962586030364036,0.000452785519883,0.6681671142578125,1.714970676403027e-05,0.033266082406044,2.1564003915841568e-08,2.810570094879949e-06,7.563417625533475e-08,1.5253264791681431e-05,0.3333333333333333,False. I believe that humans have a unique capacity,0.0002596170525066,0.1781636178493499,0.0003836890973616,0.2802907228469848,0.0002382380043854,0.2115745395421981,4.205320180972194e-08,2.281499064338277e-06,2.866807449208864e-07,2.3223046810016967e-05,refutes,-0.9280143954854196,-0.6671419270088189,6.912294424148301e-05
49,Whenever human populations expand they take more land away from wild habitats which heavily restricts the freedom of all living organisms in that habitat often leading to many deaths as well.,Would the world be a better place without humans?,0,50,False. (Note: This is a tricky question,0.0001313865504926,0.1113386005163192,0.0004694591625593,0.5925593376159668,6.015314647811465e-05,0.0880760848522186,5.856157514472216e-08,6.696474883938208e-06,1.5504441819302886e-07,2.6074460038216785e-05,0.1111111111111111,False. I believe that humans have a unique capacity,0.0002596170525066,0.1781636178493499,0.0003836890973616,0.2802907228469848,0.0002382380043854,0.2115745395421981,4.205320180972194e-08,2.281499064338277e-06,2.866807449208864e-07,2.3223046810016967e-05,supports,-0.7475081835356364,-0.4939217234612896,8.580298686828241e-05
50,"Domesticated animals have no natural freedoms, they are almost entirely stripped away for the purpose of production for humans",Would the world be a better place without humans?,0,51,None. I don't think the question is relevant,0.0001856324815889,0.1304123103618621,0.0004023032961413,0.2870807647705078,0.0002421104145469,0.3008580505847931,7.373440524816034e-08,5.245457941782661e-06,3.333718154863164e-07,3.302306868135929e-05,0.2222222222222222,False. I believe that humans have a unique capacity,0.0002596170525066,0.1781636178493499,0.0003836890973616,0.2802907228469848,0.0002382380043854,0.2115745395421981,4.205320180972194e-08,2.281499064338277e-06,2.866807449208864e-07,2.3223046810016967e-05,supports,3.87333293660915e-06,-0.2849757756795238,1.8621343586212226e-05
51,Humans also provide a habitat for billions of living organisms that reside in our bodies. Many of these creatures would go extinct without humans.,Would the world be a better place without humans?,2,52,False. The argument suggests that humans provide a habitat,3.582455246942118e-05,0.0357706695795059,0.0005781789659522,0.7470937967300415,2.481494448147714e-05,0.036906149238348,2.4324084080262764e-08,3.731890046765329e-06,8.556526864822446e-08,1.2873822015535552e-05,0.4444444444444444,False. I believe that humans have a unique capacity,0.0002596170525066,0.1781636178493499,0.0003836890973616,0.2802907228469848,0.0002382380043854,0.2115745395421981,4.205320180972194e-08,2.281499064338277e-06,2.866807449208864e-07,2.3223046810016967e-05,refutes,-0.8958396896183962,-0.8620100177413791,0.0001945645208759935
52,"Not all animals suffer or feel pain, and thus cannot feel the effects of a loss of autonomy.",Would the world be a better place without humans?,3,53,None. I am not sure. I am not,0.0002595862897578,0.2034451514482498,0.0002657422155607,0.2199766486883163,0.0002419610245851,0.3251044154167175,9.055043648231732e-08,1.1450065358076245e-05,7.406064810311364e-07,9.041422890732063e-05,0.2222222222222222,False. I believe that humans have a unique capacity,0.0002596170525066,0.1781636178493499,0.0003836890973616,0.2802907228469848,0.0002382380043854,0.2115745395421981,4.205320180972194e-08,2.281499064338277e-06,2.866807449208864e-07,2.3223046810016967e-05,insufficient-neutral,3.7239073759617693e-06,-0.00011849278967988983,-0.307402223862888
53,"Suffering should be put in the context of the complexity of the nervous system. Animals tend to have less complex nervous systems than human beings,
 which implies that they have a reduced capacity for suffering.",Would the world be a better place without humans?,3,54,False. (The argument is based on a false,0.0003658251080196,0.2510495185852051,0.0004378353478386,0.3540365397930145,0.0001388515520375,0.1620897352695465,1.3269266219140266e-07,1.551797686261125e-05,6.493204409707687e-07,9.322052210336552e-05,0.3333333333333333,False. I believe that humans have a unique capacity,0.0002596170525066,0.1781636178493499,0.0003836890973616,0.2802907228469848,0.0002382380043854,0.2115745395421981,4.205320180972194e-08,2.281499064338277e-06,2.866807449208864e-07,2.3223046810016967e-05,insufficient-neutral,-0.4171729552734229,0.00010623563609571435,5.416703377729678e-05
54,Scientists studying other creatures are constantly discovering how much more complex other life forms are than previously assumed.,Would the world be a better place without humans?,4,55,False. (I think this is a trick question,0.0002177232818212,0.1565843075513839,0.0004573332262225,0.3187898397445678,0.0002126797189703,0.2406352013349533,9.857176053174045e-08,1.1315727533656172e-05,6.236014087335207e-07,6.904699694132432e-05,0.0,False. I believe that humans have a unique capacity,0.0002596170525066,0.1781636178493499,0.0003836890973616,0.2802907228469848,0.0002382380043854,0.2115745395421981,4.205320180972194e-08,2.281499064338277e-06,2.866807449208864e-07,2.3223046810016967e-05,insufficient-neutral,-0.10728047139680576,-0.16136756149457857,7.367239615608162e-05
55,"Many cephalopods, decapods, and other invertebrates feel pain, debunking the previous understanding of their nature.",Would the world be a better place without humans?,0,56,False. (The argument is about the nature of,0.0001210980990435,0.094908021390438,0.0004326973576098,0.3753685057163238,0.0001861007913248,0.2833430171012878,7.70153505413873e-08,9.596944437362254e-06,3.5646328910843295e-07,4.267580879968591e-05,0.1111111111111111,False. I believe that humans have a unique capacity,0.0002596170525066,0.1781636178493499,0.0003836890973616,0.2802907228469848,0.0002382380043854,0.2115745395421981,4.205320180972194e-08,2.281499064338277e-06,2.866807449208864e-07,2.3223046810016967e-05,insufficient-neutral,-0.21884507131891978,-0.5335510596307173,4.902707140097214e-05
56,All of humanity need not necessarily contribute to a cataclysmic event. It only takes a handful of individuals to use nuclear weapons for most life to be destroyed on the planet.,Would the world be a better place without humans?,3,57,False. (Note: This is a trick question,0.0003238464996684,0.3014041185379028,0.0003289463638793,0.3692880272865295,6.895089609315619e-05,0.1041624695062637,7.932646894914798e-08,7.324370017158799e-06,2.535804810577247e-07,3.5771256079897285e-05,0.3333333333333333,False. I believe that humans have a unique capacity,0.0002596170525066,0.1781636178493499,0.0003836890973616,0.2802907228469848,0.0002382380043854,0.2115745395421981,4.205320180972194e-08,2.281499064338277e-06,2.866807449208864e-07,2.3223046810016967e-05,supports,-0.710579778104531,6.424612655181035e-05,-0.14267471726127476
57,"Value judgements are only relevant for human beings who assign value, meaning that the Earth cannot be better or worse without human beings to make value judgments about it.",Would the world be a better place without humans?,1,58,False. (The argument is about the relevance of,0.0002133961679646,0.2198389172554016,0.0003279423690401,0.3739586174488067,0.0001081439186236,0.185122936964035,4.8107821726262046e-08,5.664644959324505e-06,4.008398661881074e-07,6.357453094096854e-05,0.4444444444444444,False. I believe that humans have a unique capacity,0.0002596170525066,0.1781636178493499,0.0003836890973616,0.2802907228469848,0.0002382380043854,0.2115745395421981,4.205320180972194e-08,2.281499064338277e-06,2.866807449208864e-07,2.3223046810016967e-05,refutes,-0.5460677279320452,-0.17803485593776616,-0.1452914057366677
58,If the world would be better or worse is subjective as those things aren't intrinsic qualities of something.,Would the world be a better place without humans?,1,59,"None. (I'm not sure, and I",0.0001380149333272,0.1868944764137268,7.741935405647382e-05,0.1124750673770904,0.0001539667864562,0.4146434962749481,4.0048757199429026e-08,6.791305168007966e-06,3.3878021099553735e-07,7.216278027044609e-05,0.5555555555555556,False. I believe that humans have a unique capacity,0.0002596170525066,0.1781636178493499,0.0003836890973616,0.2802907228469848,0.0002382380043854,0.2115745395421981,4.205320180972194e-08,2.281499064338277e-06,2.866807449208864e-07,2.3223046810016967e-05,insufficient-neutral,-0.35372701406981905,-0.46839033879066405,-0.7982237322122512
59,"There are general or pragmatic standards for Earthly wellness, like the stability of weather patterns or the preservation of species, that could be adopted without falling into naive subjectivism.",Would the world be a better place without humans?,1,60,False. (Note: This is a philosophical question,0.000219391164137,0.2041874527931213,0.0003167281101923,0.3212319612503052,0.0001617688976693,0.258117139339447,4.7332882502360014e-08,4.294188329367898e-06,2.640016418808955e-07,3.390860365470871e-05,0.3333333333333333,False. I believe that humans have a unique capacity,0.0002596170525066,0.1781636178493499,0.0003836890973616,0.2802907228469848,0.0002382380043854,0.2115745395421981,4.205320180972194e-08,2.281499064338277e-06,2.866807449208864e-07,2.3223046810016967e-05,insufficient-neutral,-0.32097778401633675,-0.15494316718112097,-0.1745188686093782
